Location ID,Name,Rating,No of reviews,Default URL,Image URL,Description
8510311,Gusto Italia 218,4.5,226,https://www.tripadvisor.com/Restaurant_Review-g187147-d8510311-Reviews-Gusto_Italia_218-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/dc/1c/fe/pizza-parma.jpg?w={width}&h={height}&s=1,"Gusto Italia makes you discovering local flavours from italian ""cuisine"" with fresh products, bio pizzas and home specialities. The restaurant have a typical glamourous ambiance, which makes you traveling in the heart of Milan. Come & visit us !"
803843,Cafe de la Butte,4.5,258,https://www.tripadvisor.com/Restaurant_Review-g187147-d803843-Reviews-Cafe_de_la_Butte-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/ec/fb/db/photo4jpg.jpg?w={width}&h={height}&s=1,
1096561,L'arôme,4.5,436,https://www.tripadvisor.com/Restaurant_Review-g187147-d1096561-Reviews-L_arome-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/03/ec/1f/la-salle-offre-une-ambiance.jpg?w={width}&h={height}&s=1,
1035248,Le Bistrot du Maquis,4.5,227,https://www.tripadvisor.com/Restaurant_Review-g187147-d1035248-Reviews-Le_Bistrot_du_Maquis-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/07/bb/f0/1e/le-maquis.jpg?w={width}&h={height}&s=1,
3222126,Au Reveil du XV,4.5,96,https://www.tripadvisor.com/Restaurant_Review-g187147-d3222126-Reviews-Au_Reveil_du_XV-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/18/4d/a8/d1/photo0jpg.jpg?w={width}&h={height}&s=1,
6694455,Les Poulettes Batignolles,4.5,522,https://www.tripadvisor.com/Restaurant_Review-g187147-d6694455-Reviews-Les_Poulettes_Batignolles-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/84/3d/a5/20180331-131526-largejpg.jpg?w={width}&h={height}&s=1,
12309951,Pertinence,4.5,121,https://www.tripadvisor.com/Restaurant_Review-g187147-d12309951-Reviews-Pertinence-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/c9/f9/8e/photo5jpg.jpg?w={width}&h={height}&s=1,
14210666,A modo mio,4.5,325,https://www.tripadvisor.com/Restaurant_Review-g187147-d14210666-Reviews-A_modo_mio-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/5c/85/47/getlstd-property-photo.jpg?w={width}&h={height}&s=1,
2242377,La Bourse et La Vie,4.0,232,https://www.tripadvisor.com/Restaurant_Review-g187147-d2242377-Reviews-La_Bourse_et_La_Vie-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/1a/e4/1b/photo1jpg.jpg?w={width}&h={height}&s=1,"La Bourse et La Vie is a traditional ""Bistrot du Quartier"" conveniently located between the Palais Royal and the Bourse de Paris in Paris' 2e arrondissement. The restaurant offers guests the epitome of French gourmandise - the highest quality ingredients, excellence in the kitchen, abundance, generosity, and of course, a respect for tradition."
1724980,Suan Thai,4.0,879,https://www.tripadvisor.com/Restaurant_Review-g187147-d1724980-Reviews-Suan_Thai-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/03/85/92/db/shrimps.jpg?w={width}&h={height}&s=1,"SAWADEE KHRAP Traditionnal Thai food. Chef MALEERAT Jantha is from Isan , north east thailand. Cuisine Isan is the most balanced food in thailand. we use quality ingredients and fresh products. Chef offer a large vegan plates. KAPUNKHAP"
718111,L'Ambroisie,4.0,595,https://www.tripadvisor.com/Restaurant_Review-g187147-d718111-Reviews-L_Ambroisie-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/19/fe/c0/9a/photo0jpg.jpg?w={width}&h={height}&s=1,
8048108,Le Compas,4.0,720,https://www.tripadvisor.com/Restaurant_Review-g187147-d8048108-Reviews-Le_Compas-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/ba/31/23/la-terrasse.jpg?w={width}&h={height}&s=1,
782060,Chez Papa Bastille,4.0,684,https://www.tripadvisor.com/Restaurant_Review-g187147-d782060-Reviews-Chez_Papa_Bastille-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/07/5c/7c/tartare-de-canard-et.jpg?w={width}&h={height}&s=1,"Chez Papa Paris 10 is the first institution created by ""Papa"" there 20 years, just in front of the station subway Louis Blanc. Come and discover the soul and authenticity of the restaurant Chez Papa, a unique atmosphere where it is not uncommon to see ""DAD"" near the counter to greet you with a firm handshake and manly. Our room team is at your disposal in French, English or Occitan and cooking, chef of Chez Papa Paris 10, his brigade, its pans, saucepans and kettles sing in unison with the colors of the Southwest. You can taste the traditional recipes of ""DAD"" played to perfection: the Auvergne duck, Achua etc ... Do not hesitate to ask us for our best table and all of our staff will be happy you have a pleasant gourmet moment: Eye to the taste buds, your senses will be delighted and your sharp appetite"
3225312,Le Square Trousseau,4.0,726,https://www.tripadvisor.com/Restaurant_Review-g187147-d3225312-Reviews-Le_Square_Trousseau-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/5b/85/73/caption.jpg?w={width}&h={height}&s=1,
8448708,Grand Coeur,4.0,673,https://www.tripadvisor.com/Restaurant_Review-g187147-d8448708-Reviews-Grand_Coeur-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/de/3f/44/photo3jpg.jpg?w={width}&h={height}&s=1,
815064,il giramondo,4.5,118,https://www.tripadvisor.com/Restaurant_Review-g187147-d815064-Reviews-Il_giramondo-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/06/d4/4a/1d/il-giramondo.jpg?w={width}&h={height}&s=1,
8858216,Fulgurances L'adresse,4.5,306,https://www.tripadvisor.com/Restaurant_Review-g187147-d8858216-Reviews-Fulgurances_L_adresse-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/6f/e1/36/bonite.jpg?w={width}&h={height}&s=1,
1057679,Mondol Kiri,4.5,513,https://www.tripadvisor.com/Restaurant_Review-g187147-d1057679-Reviews-Mondol_Kiri-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/c4/f4/64/photo0jpg.jpg?w={width}&h={height}&s=1,
19213280,La Scène,4.5,409,https://www.tripadvisor.com/Restaurant_Review-g187147-d19213280-Reviews-La_Scene-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/21/98/fc/23/la-scene.jpg?w={width}&h={height}&s=1,
21221277,TO Restaurant Paris,4.0,507,https://www.tripadvisor.com/Restaurant_Review-g187147-d21221277-Reviews-TO_Restaurant_Paris-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/82/0f/a7/salle-du-restaurant-gastronomi.jpg?w={width}&h={height}&s=1,
2156592,Istanbul Restaurant,4.0,136,https://www.tripadvisor.com/Restaurant_Review-g187147-d2156592-Reviews-Istanbul_Restaurant-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/9f/63/51/photo0jpg.jpg?w={width}&h={height}&s=1,
13954962,Baieta Restaurant,4.0,278,https://www.tripadvisor.com/Restaurant_Review-g187147-d13954962-Reviews-Baieta_Restaurant-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/18/20/5d/68/la-salle-de-restaurant.jpg?w={width}&h={height}&s=1,
718061,Restaurant Indonesia,4.0,358,https://www.tripadvisor.com/Restaurant_Review-g187147-d718061-Reviews-Restaurant_Indonesia-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/03/66/f2/f3/indonesia.jpg?w={width}&h={height}&s=1,"The first indonesian restaurant in Paris, since 1982. We provide dine in and take away. In 6th district of Paris."
718642,Le Récamier,4.0,1275,https://www.tripadvisor.com/Restaurant_Review-g187147-d718642-Reviews-Le_Recamier-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/d1/3b/84/entree-of-salmon-and.jpg?w={width}&h={height}&s=1,"Far from the hustle and bustle of Paris, you can still sense the spirit of Madame Récamier in Saint-Germain-des-Prés. Juliette Récamier was an iconic woman of letters, described by writer and critic Sainte-Beuve as a ""gentle genius"". Famed across Europe for her beauty and intelligence, she was one of the most admired women of her time. Leading figures from the political, intellectual, and artistic worlds flocked to her salon, which was celebrated for its lively discussion and debate. Madame Récamier brought a new spirit to her times, expressed in her refined and delicate touch. Today, her spirit is still alive, accentuating the cuisine of our globally renowned chef Gérard Idoux and inspiring the conversation of literary, cultural, and political figures who dine here. The elegance of Madame Récamier's salon lives on."
695216,Brasserie Floderer,4.0,1181,https://www.tripadvisor.com/Restaurant_Review-g187147-d695216-Reviews-Brasserie_Floderer-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/07/b5/12/65/brasserie-flo.jpg?w={width}&h={height}&s=1,"Come through the arches of this little cobbled walkway, nestled in the heart of the 10th arrondissement in Paris, a stone's throw from the Gare de l'Est, and open your eyes and prepare your taste buds...! In an authentic setting dating from the 19th century, Brasserie FLODERER plunges you into the heart of Alsace and its gastronomy. Find all the conviviality of a great land over lunch or dinner."
1594563,Restaurant Le Dalí,4.0,901,https://www.tripadvisor.com/Restaurant_Review-g187147-d1594563-Reviews-Restaurant_Le_Dali-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/d8/dd/0d/le-meurice-paris-restaurant.jpg?w={width}&h={height}&s=1,
3240395,Pierre Sang,4.5,1389,https://www.tripadvisor.com/Restaurant_Review-g187147-d3240395-Reviews-Pierre_Sang-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/51/c7/7a/grand-comptoir-de-partage.jpg?w={width}&h={height}&s=1,"In June 2012, Pierre Sang opened his first restaurant « Pierre Sang in Oberkampf » in the heart of the 11th arrondissement in Paris. This booming neighborhood received him warmly. His credo : total transparency. An open kitchen in the center of the room welcomes customers eager for culinary discoveries around the central counter. No menu ! The unique menus, which change every day for lunch and every month for dinner, are an avalanche of flavors and textures. French tradition blends with Korean techniques and influences. An alliance based on the cultural mix of the chef. Fresh seasonal products, from local artisans, are given pride of place. Passionate about oenology, Pierre Sang has a particular desire to offer 40 quality references. Great vintages, less precious bottles or natural wines, the palette is within everyone’s reach. He now offers a quick menu to enjoy on the go at lunchtime and a tapas formula to share with friends or family in the evening."
7063365,L'Alsacien Châtelet,4.5,961,https://www.tripadvisor.com/Restaurant_Review-g187147-d7063365-Reviews-L_Alsacien_Chatelet-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/d2/e7/da/photo1jpg.jpg?w={width}&h={height}&s=1,
939170,Ratn,3.5,593,https://www.tripadvisor.com/Restaurant_Review-g187147-d939170-Reviews-Ratn-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/07/9c/cf/e6/ratn.jpg?w={width}&h={height}&s=1,"Since more than forty years, the three generations of the Bhalla family immortalize the beautiful Indian culinary tradition in Paris and master the culinary art of Mughal cuisine at RATN ..."
1035528,La Cremaillere 1900,3.5,1299,https://www.tripadvisor.com/Restaurant_Review-g187147-d1035528-Reviews-La_Cremaillere_1900-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/06/c7/9f/db/la-cremaillere-1900.jpg?w={width}&h={height}&s=1,
1239113,Glou,3.5,645,https://www.tripadvisor.com/Restaurant_Review-g187147-d1239113-Reviews-Glou-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/07/fa/41/33/glou.jpg?w={width}&h={height}&s=1,
2135872,L'Avant Comptoir,4.5,976,https://www.tripadvisor.com/Restaurant_Review-g187147-d2135872-Reviews-L_Avant_Comptoir-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/31/70/2c/macaron-de-boudin-noir.jpg?w={width}&h={height}&s=1,"... No seat, no table but a preface to the greed, revenge of the aperitif, gastronomy vertically, a gy mnastique the hatch, buissonniers of wines and foods of aphorisms and euphoria ... -Emmanuel rubin, figaroscope."
2081997,Little Breizh,4.5,1004,https://www.tripadvisor.com/Restaurant_Review-g187147-d2081997-Reviews-Little_Breizh-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/7e/1e/f7/photo0jpg.jpg?w={width}&h={height}&s=1,...
718756,La Truffière,4.0,604,https://www.tripadvisor.com/Restaurant_Review-g187147-d718756-Reviews-La_Truffiere-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/ba/15/60/une-soiree-un-peu-speciale.jpg?w={width}&h={height}&s=1,
1231604,Le Relais Odeon,4.0,707,https://www.tripadvisor.com/Restaurant_Review-g187147-d1231604-Reviews-Le_Relais_Odeon-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/80/b6/b8/notre-terrasse-arriere.jpg?w={width}&h={height}&s=1,
799582,Lao Lane Xang,4.0,816,https://www.tripadvisor.com/Restaurant_Review-g187147-d799582-Reviews-Lao_Lane_Xang-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/6c/6a/af/lao-lane-xang.jpg?w={width}&h={height}&s=1,
12423849,Arnaud Nicolas,4.5,377,https://www.tripadvisor.com/Restaurant_Review-g187147-d12423849-Reviews-Arnaud_Nicolas-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/6c/70/b7/img-20180324-215529-210.jpg?w={width}&h={height}&s=1,"A la carte, and also to take away from a creative corner shop, Arnaud Nicolas cooks classics from the French charcuterie, in a refined way: deli meats preparations made of poultry and foie gras, sausages of Lyons, “terrine grand-mère”… Another credo of the craftsman: draw inspiration from pastry-making to bring a new twist and a creative look to his deli meats. Arnaud Nicolas’ restaurant is the spot of a butcher who watches back to the past for his values, sticks to the present to keep with the times and looks towards the future for quenching his thirst of innovation. A menu is also available with fishes and vegetables !"
786308,Bistrot 31,4.5,602,https://www.tripadvisor.com/Restaurant_Review-g187147-d786308-Reviews-Bistrot_31-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/84/c1/32/photo0jpg.jpg?w={width}&h={height}&s=1,"The Bistrot 31 welcomes you in a friendly atmosphere. The team is at your service and all our dishes are homemade, with love, to the rhythm of the seasons."
719211,Le Petit Pergolèse,4.5,370,https://www.tripadvisor.com/Restaurant_Review-g187147-d719211-Reviews-Le_Petit_Pergolese-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/03/96/99/04/le-petit-pergolese.jpg?w={width}&h={height}&s=1,
4464103,Les Deux Coupoles,4.5,146,https://www.tripadvisor.com/Restaurant_Review-g187147-d4464103-Reviews-Les_Deux_Coupoles-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/63/aa/80/les-deux-coupoles.jpg?w={width}&h={height}&s=1,
718085,Kifune,4.5,214,https://www.tripadvisor.com/Restaurant_Review-g187147-d718085-Reviews-Kifune-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/51/ce/8b/photo0jpg.jpg?w={width}&h={height}&s=1,
1866384,La Fourchette du Printemps,4.5,388,https://www.tripadvisor.com/Restaurant_Review-g187147-d1866384-Reviews-La_Fourchette_du_Printemps-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/8d/b8/f5/nous-privatisons-le-restaurant.jpg?w={width}&h={height}&s=1,
1963481,Piccola Roma,4.5,184,https://www.tripadvisor.com/Restaurant_Review-g187147-d1963481-Reviews-Piccola_Roma-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1d/d1/2f/36/caption.jpg?w={width}&h={height}&s=1,
1813104,Frederic Simonin,4.5,448,https://www.tripadvisor.com/Restaurant_Review-g187147-d1813104-Reviews-Frederic_Simonin-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/71/fb/9f/photo1jpg.jpg?w={width}&h={height}&s=1,
2271495,Visconti,4.5,330,https://www.tripadvisor.com/Restaurant_Review-g187147-d2271495-Reviews-Visconti-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/e0/47/ab/ta-img-20190319-215445.jpg?w={width}&h={height}&s=1,"Visconti restaurant in the heart of Paris’ Arc de Triomphe is so much a family-run Italian establishment that you will find members of the Franceschelli family everywhere, from the kitchen to the front of house and everywhere in between. Originally from the village of Capracotta in the Apennine hills, the family offers authentic, refined Italian cuisine du terroir using the freshest ingredients with cheeses, charcuterie and wines imported from the old country. Desserts are all made in Visconti’s own kitchen. The dining rooms are cosy and smart, with wooden floors, antique paintings, dark wood tables and comfortable upholstered chairs that invite you to linger. The service is thoughtful and the ambience full of Italian warm"
719057,Cafe d'Angel,4.5,187,https://www.tripadvisor.com/Restaurant_Review-g187147-d719057-Reviews-Cafe_d_Angel-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/07/cd/66/e7/photo2jpg.jpg?w={width}&h={height}&s=1,
3358251,Villa Punjab Gastronomie Indienne,4.5,284,https://www.tripadvisor.com/Restaurant_Review-g187147-d3358251-Reviews-Villa_Punjab_Gastronomie_Indienne-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1d/9e/55/89/une-magnifique-terrasse.jpg?w={width}&h={height}&s=1,Tel.01 42 67 58 99  Recommande par Figaro Scope
718818,Le Bistrot Flaubert,4.5,284,https://www.tripadvisor.com/Restaurant_Review-g187147-d718818-Reviews-Le_Bistrot_Flaubert-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/e6/35/fe/terrasse.jpg?w={width}&h={height}&s=1,
817202,Le Refuge des Moines,4.5,354,https://www.tripadvisor.com/Restaurant_Review-g187147-d817202-Reviews-Le_Refuge_des_Moines-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/27/ce/c2/un-joli-lieu-pour-dejeuner.jpg?w={width}&h={height}&s=1,
786368,L'Abreuvoir,4.5,502,https://www.tripadvisor.com/Restaurant_Review-g187147-d786368-Reviews-L_Abreuvoir-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/5c/fa/2d/photo0jpg.jpg?w={width}&h={height}&s=1,"In a typically Parisian frame(executive), a young dynamic team serves our accustomed customers or the tourists come visit the Eiffel Tower on wooden tables varnished. A wide wine list is posted(shown) in wine shops in wall. The terrace is warmed and opened all year long noon(south) and evening. The cooking(kitchen) is realized on the spot by one cooked professionals from raw products and mainly French."
7095002,Pages,4.5,268,https://www.tripadvisor.com/Restaurant_Review-g187147-d7095002-Reviews-Pages-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/c5/36/b7/salle.jpg?w={width}&h={height}&s=1,
14067116,Mian Fan,4.5,874,https://www.tripadvisor.com/Restaurant_Review-g187147-d14067116-Reviews-Mian_Fan-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/65/5d/7a/duck-bun.jpg?w={width}&h={height}&s=1,
1547280,La Taverne de Montmartre,4.0,1250,https://www.tripadvisor.com/Restaurant_Review-g187147-d1547280-Reviews-La_Taverne_de_Montmartre-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/81/6b/3f/photo2jpg.jpg?w={width}&h={height}&s=1,
714956,Chez Francoise,4.0,2230,https://www.tripadvisor.com/Restaurant_Review-g187147-d714956-Reviews-Chez_Francoise-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/cf/69/7c/photo0jpg.jpg?w={width}&h={height}&s=1,"Chez Françoise is a French fine dining restaurant, created in 1949, located in central Paris, near les Invalides and the Eiffel tower. Chez Françoise is an ideal place to discover French gastronomy, with several rooms decorated in traditional French style and an affordable menu."
718668,La Fregate,3.5,1080,https://www.tripadvisor.com/Restaurant_Review-g187147-d718668-Reviews-La_Fregate-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/14/fd/71/03/bar-view-and-servers.jpg?w={width}&h={height}&s=1,
807799,Le petit Bouillon Pharamond,4.0,651,https://www.tripadvisor.com/Restaurant_Review-g187147-d807799-Reviews-Le_petit_Bouillon_Pharamond-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0a/d3/aa/4d/rez-de-chaussee.jpg?w={width}&h={height}&s=1,"Since 1832 the Pharamond is a unique place. The décor, today listed as en historical building, is an amazing mix of wood, painted mirrors and molten glass. The Chef will be pleased to let you taste his food, in between nostalgic winks and tasty new dishes. You may reserve one of five rooms (4 to 50 people) for your professional or private events. In addition, on a sunny day, you can enjoy the beautiful greenery and very quiet terrace."
10226391,Restaurant Martin Paris,4.5,258,https://www.tripadvisor.com/Restaurant_Review-g187147-d10226391-Reviews-Restaurant_Martin_Paris-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1d/1e/1c/5a/terrasse-martin-manger.jpg?w={width}&h={height}&s=1,
12535614,Le Restaurant Erh,4.5,168,https://www.tripadvisor.com/Restaurant_Review-g187147-d12535614-Reviews-Le_Restaurant_Erh-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2c/27/ea/1e/wagyu-shabu-shabu-huitre.jpg?w={width}&h={height}&s=1,"French-japanese cuisine by chef Ryuichi Utsumi inside the sake shop ""La Maison du Saké"" and above the largest whisky bar in France ""the Golden Promise"""
719762,Maxim's,4.0,522,https://www.tripadvisor.com/Restaurant_Review-g187147-d719762-Reviews-Maxim_s-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/d1/c4/13/maxim-s.jpg?w={width}&h={height}&s=1,"A historically ranked landmark, the Maxim's restaurant has become a symbolic place of Art Nouveau, French Gastronomy and also the most imperative meeting place for numerous international celebrities."
2100136,Le Chalet Savoyard,4.5,1430,https://www.tripadvisor.com/Restaurant_Review-g187147-d2100136-Reviews-Le_Chalet_Savoyard-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/5a/b3/7c/photo2jpg.jpg?w={width}&h={height}&s=1,"In a warm atmosphere in the heart of Paris in the 11th arrondissement, this stylish restaurant attracts all lovers of authentic Savoyard cuisine made with genuine local products."
7604669,Augustin Bistrot,4.5,761,https://www.tripadvisor.com/Restaurant_Review-g187147-d7604669-Reviews-Augustin_Bistrot-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/bb/26/44/photo0jpg.jpg?w={width}&h={height}&s=1,
1128479,Tribeca,4.0,935,https://www.tripadvisor.com/Restaurant_Review-g187147-d1128479-Reviews-Tribeca-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/daodao/photo-s/0b/d8/cc/08/caption.jpg?w={width}&h={height}&s=1,
8015724,Soon Grill,4.0,571,https://www.tripadvisor.com/Restaurant_Review-g187147-d8015724-Reviews-Soon_Grill-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/cc/09/01/soon-grill.jpg?w={width}&h={height}&s=1,
3923841,Miss Ko,4.0,2186,https://www.tripadvisor.com/Restaurant_Review-g187147-d3923841-Reviews-Miss_Ko-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1d/4c/1a/92/miss-ko-univers.jpg?w={width}&h={height}&s=1,
2570750,Le Coq & Fils - The Poultry House,4.0,1282,https://www.tripadvisor.com/Restaurant_Review-g187147-d2570750-Reviews-Le_Coq_Fils_The_Poultry_House-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2c/64/d6/47/chef-antoine-westermann.jpg?w={width}&h={height}&s=1,
780426,Restaurant Lasserre,4.5,195,https://www.tripadvisor.com/Restaurant_Review-g187147-d780426-Reviews-Restaurant_Lasserre-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/33/17/9d/dining-room.jpg?w={width}&h={height}&s=1,
720166,Restaurant Zo,4.0,296,https://www.tripadvisor.com/Restaurant_Review-g187147-d720166-Reviews-Restaurant_Zo-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-s/02/4d/46/10/le-zo.jpg?w={width}&h={height}&s=1,
775405,L'Alchimiste,4.5,539,https://www.tripadvisor.com/Restaurant_Review-g187147-d775405-Reviews-L_Alchimiste-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/14/7e/2f/19/img-20180906-200834-largejpg.jpg?w={width}&h={height}&s=1,
719049,Boeuf Sur Le Toit,3.5,987,https://www.tripadvisor.com/Restaurant_Review-g187147-d719049-Reviews-Boeuf_Sur_Le_Toit-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/ff/31/f5/boeuf-sur-le-toit.jpg?w={width}&h={height}&s=1,
718802,Le Basilic,3.5,471,https://www.tripadvisor.com/Restaurant_Review-g187147-d718802-Reviews-Le_Basilic-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/9a/75/6c/facade.jpg?w={width}&h={height}&s=1,"beautiful French Brasserie in the Art Deco style , Traditional French cuisine, Amazing Green terrace ,with the view of spectacular basilica Holy clotilde built 1857 , class monument historique"
5797702,Loup,3.5,656,https://www.tripadvisor.com/Restaurant_Review-g187147-d5797702-Reviews-Loup-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/19/c9/b6/79/entrer-du-restaurent.jpg?w={width}&h={height}&s=1,"LOUP offers quality dishes using fresh market produce, cooked minute ,home made,continuously. Kitchen is open from 8AM /1 AM, breakfasts,! starting 8 AM eggs bénédicte, avocado,guacamole,salmon gravlax,waffles, chocolat banana bread, carrot cake, cream cheese, croissant, pancakes, health detox, homemade cookies, granola,fruit salad. Bon Appetit !"
3222038,Maccaroni,4.5,185,https://www.tripadvisor.com/Restaurant_Review-g187147-d3222038-Reviews-Maccaroni-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/23/7b/b9/c1/pinsa-chez-gino.jpg?w={width}&h={height}&s=1,
796471,Café De L'homme,3.5,1617,https://www.tripadvisor.com/Restaurant_Review-g187147-d796471-Reviews-Cafe_De_L_homme-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/fb/96/e6/photo-de-la-terrasse.jpg?w={width}&h={height}&s=1,
4329462,Bistrot Marloe Paris,4.5,252,https://www.tripadvisor.com/Restaurant_Review-g187147-d4329462-Reviews-Bistrot_Marloe_Paris-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1d/00/09/1f/la-salade-de-homard-rafraichi.jpg?w={width}&h={height}&s=1,
3359968,Le Carpaccio,4.5,482,https://www.tripadvisor.com/Restaurant_Review-g187147-d3359968-Reviews-Le_Carpaccio-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/22/69/71/e2/vivons-d-amour-et-de.jpg?w={width}&h={height}&s=1,
